category,package,group,texture_id,role,family,state_index,embedded_index,width,height,anchor_x,anchor_y,mapping_method,coverage,boundary,match_rmse,source_png,replacement_path
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00005,mouth,mouth,4,5,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00005_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00005_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00006,mouth,mouth,5,6,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00006_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00006_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00007,mouth,mouth,6,7,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00007_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00007_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00008,mouth,mouth,7,8,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00008_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00008_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00009,mouth,mouth,8,9,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00009_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00009_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00010,mouth,mouth,9,10,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00010_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00010_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00011,mouth,mouth,10,11,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00011_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00011_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00012,mouth,mouth,11,12,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00012_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00012_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00013,face_eyes,face_eyes,0,13,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00013_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00013_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00014,face_eyes,face_eyes,1,14,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00014_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00014_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00015,face_eyes,face_eyes,2,15,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00015_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00015_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00016,face_eyes,face_eyes,3,16,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00016_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00016_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00017,face_eyes,face_eyes,4,17,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00017_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00017_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00018,face_eyes,face_eyes,5,18,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00018_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00018_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00019,face_eyes,face_eyes,6,19,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00019_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00019_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00020,face_eyes,face_eyes,7,20,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00020_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00020_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00021,face_eyes,face_eyes,8,21,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00021_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00021_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00022,face_eyes,face_eyes,9,22,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00022_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00022_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00023,face_eyes,face_eyes,10,23,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00023_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00023_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b1,0xAA7CB1FE/b1/00024,face_eyes,face_eyes,11,24,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b1_00024_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b1\b1_00024_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0xAA7CB1FE\png\b2_00000_872x960_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00000_872x960_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00001,mouth,mouth,0,1,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00001_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00001_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00002,mouth,mouth,1,2,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00002_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00002_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00003,mouth,mouth,2,3,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00003_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00003_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00004,mouth,mouth,3,4,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00004_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00004_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00005,mouth,mouth,4,5,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00005_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00005_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00006,mouth,mouth,5,6,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00006_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00006_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00007,mouth,mouth,6,7,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00007_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00007_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00008,mouth,mouth,7,8,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00008_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00008_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00009,mouth,mouth,8,9,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00009_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00009_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00010,mouth,mouth,9,10,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00010_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00010_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00011,mouth,mouth,10,11,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00011_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00011_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00012,mouth,mouth,11,12,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00012_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00012_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00013,face_eyes,face_eyes,0,13,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00013_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00013_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00014,face_eyes,face_eyes,1,14,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00014_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00014_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00015,face_eyes,face_eyes,2,15,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00015_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00015_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00016,face_eyes,face_eyes,3,16,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00016_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00016_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00017,face_eyes,face_eyes,4,17,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00017_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00017_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00018,face_eyes,face_eyes,5,18,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00018_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00018_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00019,face_eyes,face_eyes,6,19,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00019_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00019_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00020,face_eyes,face_eyes,7,20,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00020_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00020_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00021,face_eyes,face_eyes,8,21,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00021_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00021_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00022,face_eyes,face_eyes,9,22,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00022_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00022_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00023,face_eyes,face_eyes,10,23,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00023_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00023_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b2,0xAA7CB1FE/b2/00024,face_eyes,face_eyes,11,24,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b2_00024_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b2\b2_00024_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0xAA7CB1FE\png\b3_00000_872x960_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00000_872x960_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00001,mouth,mouth,0,1,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00001_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00001_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00002,mouth,mouth,1,2,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00002_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00002_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00003,mouth,mouth,2,3,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00003_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00003_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00004,mouth,mouth,3,4,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00004_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00004_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00005,mouth,mouth,4,5,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00005_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00005_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00006,mouth,mouth,5,6,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00006_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00006_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00007,mouth,mouth,6,7,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00007_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00007_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00008,mouth,mouth,7,8,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00008_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00008_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00009,mouth,mouth,8,9,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00009_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00009_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00010,mouth,mouth,9,10,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00010_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00010_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00011,mouth,mouth,10,11,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00011_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00011_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00012,mouth,mouth,11,12,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00012_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00012_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00013,face_eyes,face_eyes,0,13,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00013_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00013_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00014,face_eyes,face_eyes,1,14,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00014_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00014_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00015,face_eyes,face_eyes,2,15,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00015_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00015_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00016,face_eyes,face_eyes,3,16,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00016_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00016_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00017,face_eyes,face_eyes,4,17,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00017_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00017_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00018,face_eyes,face_eyes,5,18,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00018_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00018_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00019,face_eyes,face_eyes,6,19,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00019_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00019_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00020,face_eyes,face_eyes,7,20,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00020_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00020_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00021,face_eyes,face_eyes,8,21,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00021_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00021_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00022,face_eyes,face_eyes,9,22,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00022_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00022_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00023,face_eyes,face_eyes,10,23,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00023_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00023_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b3,0xAA7CB1FE/b3/00024,face_eyes,face_eyes,11,24,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b3_00024_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b3\b3_00024_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00000,body,body,0,0,872,960,0,0,canvas,,,,packages\0xAA7CB1FE\png\b4_00000_872x960_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00000_872x960_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00001,mouth,mouth,0,1,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00001_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00001_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00002,mouth,mouth,1,2,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00002_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00002_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00003,mouth,mouth,2,3,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00003_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00003_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00004,mouth,mouth,3,4,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00004_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00004_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00005,mouth,mouth,4,5,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00005_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00005_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00006,mouth,mouth,5,6,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00006_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00006_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00007,mouth,mouth,6,7,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00007_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00007_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00008,mouth,mouth,7,8,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00008_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00008_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00009,mouth,mouth,8,9,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00009_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00009_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00010,mouth,mouth,9,10,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00010_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00010_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00011,mouth,mouth,10,11,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00011_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00011_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00012,mouth,mouth,11,12,60,40,226,291,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00012_60x40_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00012_60x40_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00013,face_eyes,face_eyes,0,13,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00013_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00013_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00014,face_eyes,face_eyes,1,14,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00014_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00014_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00015,face_eyes,face_eyes,2,15,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00015_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00015_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00016,face_eyes,face_eyes,3,16,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00016_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00016_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00017,face_eyes,face_eyes,4,17,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00017_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00017_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00018,face_eyes,face_eyes,5,18,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00018_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00018_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00019,face_eyes,face_eyes,6,19,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00019_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00019_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00020,face_eyes,face_eyes,7,20,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00020_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00020_144x68_bc7.png
outgame_navigator,0xAA7CB1FE,b4,0xAA7CB1FE/b4/00021,face_eyes,face_eyes,8,21,144,68,186,187,alpha_gap_rectangle,1.0,1.0,,packages\0xAA7CB1FE\png\b4_00021_144x68_bc7.png,outgame_navigator\0xAA7CB1FE\b4\b4_00021_144x68_bc7.png
