category,package,group,status,body_texture_id,body_png,body_width,body_height,overlay_family_count,overlay_texture_count,preview,composition,notes
outgame_navigator,0xD7DC87A1,c1,mapped,0xD7DC87A1/c1/00000,packages\outgame_navigator\0xD7DC87A1\png\c1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xD7DC87A1_c1.png,projects\outgame_navigator\0xD7DC87A1\c1\composition.json,
combat_portrait,0xD863DE48,g00,mapped,0xD863DE48/g00/00001,packages\combat_portrait\0xD863DE48\png\g00_00001_572x572_bc7.png,572,572,2,4,previews\combat_portrait\0xD863DE48_g00.png,projects\combat_portrait\0xD863DE48\g00\composition.json,
combat_portrait,0xD8662350,g00,mapped,0xD8662350/g00/00001,packages\combat_portrait\0xD8662350\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xD8662350_g00.png,projects\combat_portrait\0xD8662350\g00\composition.json,
combat_portrait,0xD868C572,g00,mapped,0xD868C572/g00/00001,packages\combat_portrait\0xD868C572\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xD868C572_g00.png,projects\combat_portrait\0xD868C572\g00\composition.json,
combat_portrait,0xD870003A,g00,mapped,0xD870003A/g00/00001,packages\combat_portrait\0xD870003A\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xD870003A_g00.png,projects\combat_portrait\0xD870003A\g00\composition.json,
combat_portrait,0xD87EE618,g00,mapped,0xD87EE618/g00/00001,packages\combat_portrait\0xD87EE618\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xD87EE618_g00.png,projects\combat_portrait\0xD87EE618\g00\composition.json,
ingame_navigator,0xD8FA21A4,a1,mapped,0xD8FA21A4/a1/00000,packages\ingame_navigator\0xD8FA21A4\png\a1_00000_260x180_bc7.png,260,180,2,13,previews\ingame_navigator\0xD8FA21A4_a1.png,projects\ingame_navigator\0xD8FA21A4\a1\composition.json,
combat_portrait,0xD942B063,g00,mapped,0xD942B063/g00/00001,packages\combat_portrait\0xD942B063\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xD942B063_g00.png,projects\combat_portrait\0xD942B063\g00\composition.json,
combat_portrait,0xD9549309,g00,mapped,0xD9549309/g00/00001,packages\combat_portrait\0xD9549309\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xD9549309_g00.png,projects\combat_portrait\0xD9549309\g00\composition.json,
combat_portrait,0xD976C7EB,g00,mapped,0xD976C7EB/g00/00001,packages\combat_portrait\0xD976C7EB\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xD976C7EB_g00.png,projects\combat_portrait\0xD976C7EB\g00\composition.json,
ingame_navigator,0xDA12EDA5,a1,mapped,0xDA12EDA5/a1/00000,packages\ingame_navigator\0xDA12EDA5\png\a1_00000_260x180_bc7.png,260,180,2,15,previews\ingame_navigator\0xDA12EDA5_a1.png,projects\ingame_navigator\0xDA12EDA5\a1\composition.json,
ingame_navigator,0xDADEEDA3,a1,mapped,0xDADEEDA3/a1/00000,packages\ingame_navigator\0xDADEEDA3\png\a1_00000_260x180_bc7.png,260,180,2,24,previews\ingame_navigator\0xDADEEDA3_a1.png,projects\ingame_navigator\0xDADEEDA3\a1\composition.json,
combat_portrait,0xDBCC5CEF,g00,mapped,0xDBCC5CEF/g00/00001,packages\combat_portrait\0xDBCC5CEF\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xDBCC5CEF_g00.png,projects\combat_portrait\0xDBCC5CEF\g00\composition.json,
combat_portrait,0xDC8B3625,g00,mapped,0xDC8B3625/g00/00001,packages\combat_portrait\0xDC8B3625\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xDC8B3625_g00.png,projects\combat_portrait\0xDC8B3625\g00\composition.json,
combat_portrait,0xDC9D154F,g00,mapped,0xDC9D154F/g00/00001,packages\combat_portrait\0xDC9D154F\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xDC9D154F_g00.png,projects\combat_portrait\0xDC9D154F\g00\composition.json,
combat_portrait,0xDCBABCB5,g00,mapped,0xDCBABCB5/g00/00001,packages\combat_portrait\0xDCBABCB5\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xDCBABCB5_g00.png,projects\combat_portrait\0xDCBABCB5\g00\composition.json,
ingame_navigator,0xDCCA219A,a1,mapped,0xDCCA219A/a1/00000,packages\ingame_navigator\0xDCCA219A\png\a1_00000_260x180_bc7.png,260,180,2,12,previews\ingame_navigator\0xDCCA219A_a1.png,projects\ingame_navigator\0xDCCA219A\a1\composition.json,
outgame_navigator,0xDCEA3D7D,a1,mapped,0xDCEA3D7D/a1/00000,packages\outgame_navigator\0xDCEA3D7D\png\a1_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xDCEA3D7D_a1.png,projects\outgame_navigator\0xDCEA3D7D\a1\composition.json,
outgame_navigator,0xDCEA3D7D,a2,mapped,0xDCEA3D7D/a2/00000,packages\outgame_navigator\0xDCEA3D7D\png\a2_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xDCEA3D7D_a2.png,projects\outgame_navigator\0xDCEA3D7D\a2\composition.json,
outgame_navigator,0xDCEA3D7D,a3,mapped,0xDCEA3D7D/a3/00000,packages\outgame_navigator\0xDCEA3D7D\png\a3_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xDCEA3D7D_a3.png,projects\outgame_navigator\0xDCEA3D7D\a3\composition.json,
outgame_navigator,0xDCEA3D7D,b1,mapped,0xDCEA3D7D/b1/00000,packages\outgame_navigator\0xDCEA3D7D\png\b1_00000_872x960_bc7.png,872,960,2,21,previews\outgame_navigator\0xDCEA3D7D_b1.png,projects\outgame_navigator\0xDCEA3D7D\b1\composition.json,
outgame_navigator,0xDCEA3D7D,b2,mapped,0xDCEA3D7D/b2/00000,packages\outgame_navigator\0xDCEA3D7D\png\b2_00000_872x960_bc7.png,872,960,2,21,previews\outgame_navigator\0xDCEA3D7D_b2.png,projects\outgame_navigator\0xDCEA3D7D\b2\composition.json,
outgame_navigator,0xDCEA3D7D,c1,mapped,0xDCEA3D7D/c1/00000,packages\outgame_navigator\0xDCEA3D7D\png\c1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xDCEA3D7D_c1.png,projects\outgame_navigator\0xDCEA3D7D\c1\composition.json,
outgame_navigator,0xDCEA3D7D,c2,mapped,0xDCEA3D7D/c2/00000,packages\outgame_navigator\0xDCEA3D7D\png\c2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xDCEA3D7D_c2.png,projects\outgame_navigator\0xDCEA3D7D\c2\composition.json,
combat_portrait,0xDDAFA516,g00,mapped,0xDDAFA516/g00/00001,packages\combat_portrait\0xDDAFA516\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xDDAFA516_g00.png,projects\combat_portrait\0xDDAFA516\g00\composition.json,
combat_portrait,0xDDB9867C,g00,mapped,0xDDB9867C/g00/00001,packages\combat_portrait\0xDDB9867C\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xDDB9867C_g00.png,projects\combat_portrait\0xDDB9867C\g00\composition.json,
outgame_navigator,0xDE431228,a1,mapped,0xDE431228/a1/00000,packages\outgame_navigator\0xDE431228\png\a1_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0xDE431228_a1.png,projects\outgame_navigator\0xDE431228\a1\composition.json,
outgame_navigator,0xDE431228,a2,mapped,0xDE431228/a2/00000,packages\outgame_navigator\0xDE431228\png\a2_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0xDE431228_a2.png,projects\outgame_navigator\0xDE431228\a2\composition.json,
outgame_navigator,0xDE431228,b1,mapped,0xDE431228/b1/00000,packages\outgame_navigator\0xDE431228\png\b1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xDE431228_b1.png,projects\outgame_navigator\0xDE431228\b1\composition.json,
outgame_navigator,0xDE431228,b2,mapped,0xDE431228/b2/00000,packages\outgame_navigator\0xDE431228\png\b2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xDE431228_b2.png,projects\outgame_navigator\0xDE431228\b2\composition.json,
outgame_navigator,0xDE431228,c1,mapped,0xDE431228/c1/00000,packages\outgame_navigator\0xDE431228\png\c1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xDE431228_c1.png,projects\outgame_navigator\0xDE431228\c1\composition.json,
outgame_navigator,0xDE431228,c2,mapped,0xDE431228/c2/00000,packages\outgame_navigator\0xDE431228\png\c2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xDE431228_c2.png,projects\outgame_navigator\0xDE431228\c2\composition.json,
outgame_navigator,0xDE431228,d1,mapped,0xDE431228/d1/00000,packages\outgame_navigator\0xDE431228\png\d1_00000_872x960_bc7.png,872,960,2,4,previews\outgame_navigator\0xDE431228_d1.png,projects\outgame_navigator\0xDE431228\d1\composition.json,
outgame_navigator,0xDE431228,e1,mapped,0xDE431228/e1/00000,packages\outgame_navigator\0xDE431228\png\e1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xDE431228_e1.png,projects\outgame_navigator\0xDE431228\e1\composition.json,
outgame_navigator,0xE003E660,a1,mapped,0xE003E660/a1/00000,packages\outgame_navigator\0xE003E660\png\a1_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0xE003E660_a1.png,projects\outgame_navigator\0xE003E660\a1\composition.json,
outgame_navigator,0xE003E660,a2,mapped,0xE003E660/a2/00000,packages\outgame_navigator\0xE003E660\png\a2_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0xE003E660_a2.png,projects\outgame_navigator\0xE003E660\a2\composition.json,
outgame_navigator,0xE003E660,b1,mapped,0xE003E660/b1/00000,packages\outgame_navigator\0xE003E660\png\b1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xE003E660_b1.png,projects\outgame_navigator\0xE003E660\b1\composition.json,
outgame_navigator,0xE003E660,c1,mapped,0xE003E660/c1/00000,packages\outgame_navigator\0xE003E660\png\c1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE003E660_c1.png,projects\outgame_navigator\0xE003E660\c1\composition.json,
outgame_navigator,0xE003E660,c2,mapped,0xE003E660/c2/00000,packages\outgame_navigator\0xE003E660\png\c2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE003E660_c2.png,projects\outgame_navigator\0xE003E660\c2\composition.json,
outgame_navigator,0xE003E660,d1,mapped,0xE003E660/d1/00000,packages\outgame_navigator\0xE003E660\png\d1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xE003E660_d1.png,projects\outgame_navigator\0xE003E660\d1\composition.json,
combat_portrait,0xE0CF8CA6,g00,mapped,0xE0CF8CA6/g00/00001,packages\combat_portrait\0xE0CF8CA6\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE0CF8CA6_g00.png,projects\combat_portrait\0xE0CF8CA6\g00\composition.json,
combat_portrait,0xE1EB1F95,g00,mapped,0xE1EB1F95/g00/00001,packages\combat_portrait\0xE1EB1F95\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE1EB1F95_g00.png,projects\combat_portrait\0xE1EB1F95\g00\composition.json,
combat_portrait,0xE1FD3CFF,g00,mapped,0xE1FD3CFF/g00/00001,packages\combat_portrait\0xE1FD3CFF\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE1FD3CFF_g00.png,projects\combat_portrait\0xE1FD3CFF\g00\composition.json,
combat_portrait,0xE2574340,g00,mapped,0xE2574340/g00/00001,packages\combat_portrait\0xE2574340\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE2574340_g00.png,projects\combat_portrait\0xE2574340\g00\composition.json,
outgame_navigator,0xE3BF7D47,a1,mapped,0xE3BF7D47/a1/00000,packages\outgame_navigator\0xE3BF7D47\png\a1_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0xE3BF7D47_a1.png,projects\outgame_navigator\0xE3BF7D47\a1\composition.json,
outgame_navigator,0xE3BF7D47,a2,mapped,0xE3BF7D47/a2/00000,packages\outgame_navigator\0xE3BF7D47\png\a2_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0xE3BF7D47_a2.png,projects\outgame_navigator\0xE3BF7D47\a2\composition.json,
outgame_navigator,0xE3BF7D47,a3,mapped,0xE3BF7D47/a3/00000,packages\outgame_navigator\0xE3BF7D47\png\a3_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0xE3BF7D47_a3.png,projects\outgame_navigator\0xE3BF7D47\a3\composition.json,
outgame_navigator,0xE3BF7D47,b1,mapped,0xE3BF7D47/b1/00000,packages\outgame_navigator\0xE3BF7D47\png\b1_00000_872x960_bc7.png,872,960,2,20,previews\outgame_navigator\0xE3BF7D47_b1.png,projects\outgame_navigator\0xE3BF7D47\b1\composition.json,
outgame_navigator,0xE3BF7D47,b2,mapped,0xE3BF7D47/b2/00000,packages\outgame_navigator\0xE3BF7D47\png\b2_00000_872x960_bc7.png,872,960,2,20,previews\outgame_navigator\0xE3BF7D47_b2.png,projects\outgame_navigator\0xE3BF7D47\b2\composition.json,
outgame_navigator,0xE3BF7D47,b3,mapped,0xE3BF7D47/b3/00000,packages\outgame_navigator\0xE3BF7D47\png\b3_00000_872x960_bc7.png,872,960,2,20,previews\outgame_navigator\0xE3BF7D47_b3.png,projects\outgame_navigator\0xE3BF7D47\b3\composition.json,
outgame_navigator,0xE3BF7D47,c1,mapped,0xE3BF7D47/c1/00000,packages\outgame_navigator\0xE3BF7D47\png\c1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xE3BF7D47_c1.png,projects\outgame_navigator\0xE3BF7D47\c1\composition.json,
outgame_navigator,0xE3BF7D47,d1,mapped,0xE3BF7D47/d1/00000,packages\outgame_navigator\0xE3BF7D47\png\d1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xE3BF7D47_d1.png,projects\outgame_navigator\0xE3BF7D47\d1\composition.json,
outgame_navigator,0xE3BF7D47,e1,mapped,0xE3BF7D47/e1/00000,packages\outgame_navigator\0xE3BF7D47\png\e1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xE3BF7D47_e1.png,projects\outgame_navigator\0xE3BF7D47\e1\composition.json,
combat_portrait,0xE42299D3,g00,mapped,0xE42299D3/g00/00001,packages\combat_portrait\0xE42299D3\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE42299D3_g00.png,projects\combat_portrait\0xE42299D3\g00\composition.json,
combat_portrait,0xE43A5C9B,g00,mapped,0xE43A5C9B/g00/00001,packages\combat_portrait\0xE43A5C9B\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE43A5C9B_g00.png,projects\combat_portrait\0xE43A5C9B\g00\composition.json,
combat_portrait,0xE503F7F8,g00,mapped,0xE503F7F8/g00/00001,packages\combat_portrait\0xE503F7F8\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE503F7F8_g00.png,projects\combat_portrait\0xE503F7F8\g00\composition.json,
combat_portrait,0xE5060AE0,g00,mapped,0xE5060AE0/g00/00001,packages\combat_portrait\0xE5060AE0\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE5060AE0_g00.png,projects\combat_portrait\0xE5060AE0\g00\composition.json,
combat_portrait,0xE508ECC2,g00,mapped,0xE508ECC2/g00/00001,packages\combat_portrait\0xE508ECC2\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE508ECC2_g00.png,projects\combat_portrait\0xE508ECC2\g00\composition.json,
combat_portrait,0xE51ECFA8,g00,mapped,0xE51ECFA8/g00/00001,packages\combat_portrait\0xE51ECFA8\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE51ECFA8_g00.png,projects\combat_portrait\0xE51ECFA8\g00\composition.json,
combat_portrait,0xE5378070,g00,mapped,0xE5378070/g00/00001,packages\combat_portrait\0xE5378070\png\g00_00001_572x572_bc7.png,572,572,2,4,previews\combat_portrait\0xE5378070_g00.png,projects\combat_portrait\0xE5378070\g00\composition.json,
combat_portrait,0xE5396652,g00,mapped,0xE5396652/g00/00001,packages\combat_portrait\0xE5396652\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE5396652_g00.png,projects\combat_portrait\0xE5396652\g00\composition.json,
combat_portrait,0xE6655997,g00,mapped,0xE6655997/g00/00001,packages\combat_portrait\0xE6655997\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE6655997_g00.png,projects\combat_portrait\0xE6655997\g00\composition.json,
combat_portrait,0xE6AC755F,g00,mapped,0xE6AC755F/g00/00001,packages\combat_portrait\0xE6AC755F\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE6AC755F_g00.png,projects\combat_portrait\0xE6AC755F\g00\composition.json,
outgame_navigator,0xE8034289,a1,mapped,0xE8034289/a1/00000,packages\outgame_navigator\0xE8034289\png\a1_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0xE8034289_a1.png,projects\outgame_navigator\0xE8034289\a1\composition.json,
outgame_navigator,0xE8034289,a2,mapped,0xE8034289/a2/00000,packages\outgame_navigator\0xE8034289\png\a2_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0xE8034289_a2.png,projects\outgame_navigator\0xE8034289\a2\composition.json,
outgame_navigator,0xE8034289,a3,mapped,0xE8034289/a3/00000,packages\outgame_navigator\0xE8034289\png\a3_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0xE8034289_a3.png,projects\outgame_navigator\0xE8034289\a3\composition.json,
outgame_navigator,0xE8034289,b1,mapped,0xE8034289/b1/00000,packages\outgame_navigator\0xE8034289\png\b1_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xE8034289_b1.png,projects\outgame_navigator\0xE8034289\b1\composition.json,
outgame_navigator,0xE8034289,b2,mapped,0xE8034289/b2/00000,packages\outgame_navigator\0xE8034289\png\b2_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xE8034289_b2.png,projects\outgame_navigator\0xE8034289\b2\composition.json,
outgame_navigator,0xE8034289,c1,mapped,0xE8034289/c1/00000,packages\outgame_navigator\0xE8034289\png\c1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE8034289_c1.png,projects\outgame_navigator\0xE8034289\c1\composition.json,
outgame_navigator,0xE8034289,c2,mapped,0xE8034289/c2/00000,packages\outgame_navigator\0xE8034289\png\c2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE8034289_c2.png,projects\outgame_navigator\0xE8034289\c2\composition.json,
outgame_navigator,0xE8034289,c3,mapped,0xE8034289/c3/00000,packages\outgame_navigator\0xE8034289\png\c3_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE8034289_c3.png,projects\outgame_navigator\0xE8034289\c3\composition.json,
outgame_navigator,0xE8034289,d1,mapped,0xE8034289/d1/00000,packages\outgame_navigator\0xE8034289\png\d1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE8034289_d1.png,projects\outgame_navigator\0xE8034289\d1\composition.json,
outgame_navigator,0xE8034289,d2,mapped,0xE8034289/d2/00000,packages\outgame_navigator\0xE8034289\png\d2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE8034289_d2.png,projects\outgame_navigator\0xE8034289\d2\composition.json,
outgame_navigator,0xE8034289,d3,mapped,0xE8034289/d3/00000,packages\outgame_navigator\0xE8034289\png\d3_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE8034289_d3.png,projects\outgame_navigator\0xE8034289\d3\composition.json,
combat_portrait,0xE81D87BF,g00,mapped,0xE81D87BF/g00/00001,packages\combat_portrait\0xE81D87BF\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE81D87BF_g00.png,projects\combat_portrait\0xE81D87BF\g00\composition.json,
combat_portrait,0xE829F037,g00,mapped,0xE829F037/g00/00001,packages\combat_portrait\0xE829F037\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xE829F037_g00.png,projects\combat_portrait\0xE829F037\g00\composition.json,
ingame_navigator,0xE84BA46E,a1,mapped,0xE84BA46E/a1/00000,packages\ingame_navigator\0xE84BA46E\png\a1_00000_260x180_bc7.png,260,180,2,12,previews\ingame_navigator\0xE84BA46E_a1.png,projects\ingame_navigator\0xE84BA46E\a1\composition.json,
combat_portrait,0xE90D6304,g00,mapped,0xE90D6304/g00/00001,packages\combat_portrait\0xE90D6304\png\g00_00001_572x572_bc7.png,572,572,1,4,previews\combat_portrait\0xE90D6304_g00.png,projects\combat_portrait\0xE90D6304\g00\composition.json,
outgame_navigator,0xE9365A80,a1,mapped,0xE9365A80/a1/00000,packages\outgame_navigator\0xE9365A80\png\a1_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xE9365A80_a1.png,projects\outgame_navigator\0xE9365A80\a1\composition.json,
outgame_navigator,0xE9365A80,a2,mapped,0xE9365A80/a2/00000,packages\outgame_navigator\0xE9365A80\png\a2_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xE9365A80_a2.png,projects\outgame_navigator\0xE9365A80\a2\composition.json,
outgame_navigator,0xE9365A80,a3,mapped,0xE9365A80/a3/00000,packages\outgame_navigator\0xE9365A80\png\a3_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xE9365A80_a3.png,projects\outgame_navigator\0xE9365A80\a3\composition.json,
outgame_navigator,0xE9365A80,a4,mapped,0xE9365A80/a4/00000,packages\outgame_navigator\0xE9365A80\png\a4_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0xE9365A80_a4.png,projects\outgame_navigator\0xE9365A80\a4\composition.json,
outgame_navigator,0xE9365A80,b1,mapped,0xE9365A80/b1/00000,packages\outgame_navigator\0xE9365A80\png\b1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xE9365A80_b1.png,projects\outgame_navigator\0xE9365A80\b1\composition.json,
outgame_navigator,0xE9365A80,b2,mapped,0xE9365A80/b2/00000,packages\outgame_navigator\0xE9365A80\png\b2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xE9365A80_b2.png,projects\outgame_navigator\0xE9365A80\b2\composition.json,
outgame_navigator,0xE973677E,a1,mapped,0xE973677E/a1/00000,packages\outgame_navigator\0xE973677E\png\a1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE973677E_a1.png,projects\outgame_navigator\0xE973677E\a1\composition.json,
outgame_navigator,0xE973677E,a2,mapped,0xE973677E/a2/00000,packages\outgame_navigator\0xE973677E\png\a2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xE973677E_a2.png,projects\outgame_navigator\0xE973677E\a2\composition.json,
outgame_navigator,0xE973677E,b1,mapped,0xE973677E/b1/00000,packages\outgame_navigator\0xE973677E\png\b1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xE973677E_b1.png,projects\outgame_navigator\0xE973677E\b1\composition.json,
outgame_navigator,0xE973677E,c1,mapped,0xE973677E/c1/00000,packages\outgame_navigator\0xE973677E\png\c1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xE973677E_c1.png,projects\outgame_navigator\0xE973677E\c1\composition.json,
outgame_navigator,0xE973677E,c2,mapped,0xE973677E/c2/00000,packages\outgame_navigator\0xE973677E\png\c2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xE973677E_c2.png,projects\outgame_navigator\0xE973677E\c2\composition.json,
outgame_navigator,0xEB4A81C5,a1,mapped,0xEB4A81C5/a1/00000,packages\outgame_navigator\0xEB4A81C5\png\a1_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0xEB4A81C5_a1.png,projects\outgame_navigator\0xEB4A81C5\a1\composition.json,
outgame_navigator,0xEB4A81C5,a2,mapped,0xEB4A81C5/a2/00000,packages\outgame_navigator\0xEB4A81C5\png\a2_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0xEB4A81C5_a2.png,projects\outgame_navigator\0xEB4A81C5\a2\composition.json,
outgame_navigator,0xEB4A81C5,b1,mapped,0xEB4A81C5/b1/00000,packages\outgame_navigator\0xEB4A81C5\png\b1_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0xEB4A81C5_b1.png,projects\outgame_navigator\0xEB4A81C5\b1\composition.json,
outgame_navigator,0xEB4A81C5,b2,mapped,0xEB4A81C5/b2/00000,packages\outgame_navigator\0xEB4A81C5\png\b2_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0xEB4A81C5_b2.png,projects\outgame_navigator\0xEB4A81C5\b2\composition.json,
outgame_navigator,0xEB4A81C5,b3,mapped,0xEB4A81C5/b3/00000,packages\outgame_navigator\0xEB4A81C5\png\b3_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0xEB4A81C5_b3.png,projects\outgame_navigator\0xEB4A81C5\b3\composition.json,
outgame_navigator,0xEB4A81C5,b4,mapped,0xEB4A81C5/b4/00000,packages\outgame_navigator\0xEB4A81C5\png\b4_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0xEB4A81C5_b4.png,projects\outgame_navigator\0xEB4A81C5\b4\composition.json,
outgame_navigator,0xEB4A81C5,c1,mapped,0xEB4A81C5/c1/00000,packages\outgame_navigator\0xEB4A81C5\png\c1_00000_872x960_bc7.png,872,960,2,35,previews\outgame_navigator\0xEB4A81C5_c1.png,projects\outgame_navigator\0xEB4A81C5\c1\composition.json,
outgame_navigator,0xEB4A81C5,c2,mapped,0xEB4A81C5/c2/00000,packages\outgame_navigator\0xEB4A81C5\png\c2_00000_872x960_bc7.png,872,960,2,35,previews\outgame_navigator\0xEB4A81C5_c2.png,projects\outgame_navigator\0xEB4A81C5\c2\composition.json,
outgame_navigator,0xEB4A81C5,d1,mapped,0xEB4A81C5/d1/00000,packages\outgame_navigator\0xEB4A81C5\png\d1_00000_872x960_bc7.png,872,960,2,13,previews\outgame_navigator\0xEB4A81C5_d1.png,projects\outgame_navigator\0xEB4A81C5\d1\composition.json,
outgame_navigator,0xEB4A81C5,e1,mapped,0xEB4A81C5/e1/00000,packages\outgame_navigator\0xEB4A81C5\png\e1_00000_872x960_bc7.png,872,960,2,4,previews\outgame_navigator\0xEB4A81C5_e1.png,projects\outgame_navigator\0xEB4A81C5\e1\composition.json,
outgame_navigator,0xEB4A81C5,f1,mapped,0xEB4A81C5/f1/00000,packages\outgame_navigator\0xEB4A81C5\png\f1_00000_872x960_bc7.png,872,960,2,10,previews\outgame_navigator\0xEB4A81C5_f1.png,projects\outgame_navigator\0xEB4A81C5\f1\composition.json,
combat_portrait,0xEB83C44E,g00,mapped,0xEB83C44E/g00/00001,packages\combat_portrait\0xEB83C44E\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xEB83C44E_g00.png,projects\combat_portrait\0xEB83C44E\g00\composition.json,
outgame_navigator,0xEC2745DC,a1,mapped,0xEC2745DC/a1/00000,packages\outgame_navigator\0xEC2745DC\png\a1_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0xEC2745DC_a1.png,projects\outgame_navigator\0xEC2745DC\a1\composition.json,
